"","X.2","X.1","X","predator","prey","ra","site","sex","age","year","color","temperature","clouds","precipitation","cover_snow","weight","fat","muscle","winds","fresh_snow","clouds_height","snow_height","elevation","wing","p8","tarsus","beak_colour","first_reaction","provoking","flapping","time_min","time_hour","day","month","timekey","key_m100","capture_day","sex_genetics","clean_species","present_in_site.x","otu_phylum","otu_class","otu_order","otu_family","otu_genus","otu_species","present_in_site.y","anthropogenic.x","anthropogenic.y","anthropogenic"
"3729",3729,3729,3729,"N687738","otu582",14,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Aesculus","Unclassified",NA,FALSE,FALSE,FALSE
"3730",3730,3730,3730,"N687738","otu71",5881,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Gentianales","Rubiaceae","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3731",3731,3731,3731,"N687738","otu522",6,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3732",3732,3732,3732,"N687738","otu799",17,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Aesculus","Unclassified",NA,FALSE,FALSE,FALSE
"3733",3733,3733,3733,"N687738","otu712",2,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Aesculus","Unclassified",NA,FALSE,FALSE,FALSE
"3734",3734,3734,3734,"N687738","otu895",2,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Aesculus","Unclassified",NA,FALSE,FALSE,FALSE
"3735",3735,3735,3735,"N687738","otu645",9,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Aesculus","Unclassified",NA,FALSE,FALSE,FALSE
"3736",3736,3736,3736,"N687738","otu105",5402,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Fagales","Betulaceae","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3737",3737,3737,3737,"N687738","otu527",3,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3738",3738,3738,3738,"N687738","otu792",5,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Aesculus","Unclassified",NA,FALSE,FALSE,FALSE
"3739",3739,3739,3739,"N687738","otu878",2,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3740",3740,3740,3740,"N687738","otu648",2,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Aesculus","Unclassified",NA,FALSE,FALSE,FALSE
"3741",3741,3741,3741,"N687738","otu211",24,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Poales","Poaceae","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3742",3742,3742,3742,"N687738","otu653",4,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3743",3743,3743,3743,"N687738","otu651",9,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3744",3744,3744,3744,"N687738","otu24",7,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Poales","Poaceae","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3745",3745,3745,3745,"N687738","otu676",3,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3746",3746,3746,3746,"N687738","otu981",9,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Aesculus","Unclassified",NA,FALSE,FALSE,FALSE
"3747",3747,3747,3747,"N687738","otu499",12,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","vaccinium oxycoccos",TRUE,"Streptophyta","Magnoliopsida","Ericales","Ericaceae","Vaccinium","Vaccinium oxycoccos",TRUE,FALSE,FALSE,FALSE
"3748",3748,3748,3748,"N687738","otu43",11470,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Lamiales","Unclassified","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3749",3749,3749,3749,"N687738","otu32",9506,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","vaccinium vitis-idaea",TRUE,"Streptophyta","Magnoliopsida","Ericales","Ericaceae","Vaccinium","Vaccinium vitis-idaea",TRUE,FALSE,FALSE,FALSE
"3750",3750,3750,3750,"N687738","otu541",2,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3751",3751,3751,3751,"N687738","otu766",7,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Aesculus","Unclassified",NA,FALSE,FALSE,FALSE
"3752",3752,3752,3752,"N687738","otu904",23,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Lamiales","Unclassified","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3753",3753,3753,3753,"N687738","otu9",584539,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3754",3754,3754,3754,"N687738","otu649",20,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Aesculus","Unclassified",NA,FALSE,FALSE,FALSE
"3755",3755,3755,3755,"N687738","otu4",540528,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Aesculus","Unclassified",NA,FALSE,FALSE,FALSE
"3756",3756,3756,3756,"N687738","otu225",278,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3757",3757,3757,3757,"N687738","otu146",5,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","avena sterilis",FALSE,"Streptophyta","Magnoliopsida","Poales","Poaceae","Avena","Avena sterilis",FALSE,TRUE,TRUE,TRUE
"3758",3758,3758,3758,"N687738","otu10",24776,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Poales","Poaceae","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3759",3759,3759,3759,"N687738","otu684",3,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Aesculus","Unclassified",NA,FALSE,FALSE,FALSE
"3760",3760,3760,3760,"N687738","otu704",3,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3761",3761,3761,3761,"N687738","otu782",2,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Aesculus","Unclassified",NA,FALSE,FALSE,FALSE
"3762",3762,3762,3762,"N687738","otu725",8,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Aesculus","Unclassified",NA,FALSE,FALSE,FALSE
"3763",3763,3763,3763,"N687738","otu927",553,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Lamiales","Unclassified","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3764",3764,3764,3764,"N687738","otu614",8,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3765",3765,3765,3765,"N687738","otu347",614,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Lamiales","Unclassified","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3766",3766,3766,3766,"N687738","otu634",2,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3767",3767,3767,3767,"N687738","otu929",160,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Lamiales","Unclassified","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3768",3768,3768,3768,"N687738","otu898",6,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Aesculus","Unclassified",NA,FALSE,FALSE,FALSE
"3769",3769,3769,3769,"N687738","otu606",16,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Aesculus","Unclassified",NA,FALSE,FALSE,FALSE
"3770",3770,3770,3770,"N687738","otu761",8,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Aesculus","Unclassified",NA,FALSE,FALSE,FALSE
"3771",3771,3771,3771,"N687738","otu361",7,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3772",3772,3772,3772,"N687738","otu562",11,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3773",3773,3773,3773,"N687738","otu765",12,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","aesculus hippocastanum",FALSE,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Aesculus","Aesculus hippocastanum",FALSE,TRUE,TRUE,TRUE
"3774",3774,3774,3774,"N687738","otu703",4,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3775",3775,3775,3775,"N687738","otu239",223,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3776",3776,3776,3776,"N687738","otu38",24166,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3777",3777,3777,3777,"N687738","otu586",5,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3778",3778,3778,3778,"N687738","otu33",4605,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","geum rivale",TRUE,"Streptophyta","Magnoliopsida","Rosales","Rosaceae","Geum","Geum rivale",TRUE,FALSE,FALSE,FALSE
"3779",3779,3779,3779,"N687738","otu908",2,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3780",3780,3780,3780,"N687738","otu301",5,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Ericales","Ericaceae","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3781",3781,3781,3781,"N687738","otu25",30712,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Ericales","Ericaceae","Vaccinium","Unclassified",NA,FALSE,FALSE,FALSE
"3782",3782,3782,3782,"N687738","otu540",2,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3783",3783,3783,3783,"N687738","otu53",3329,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified",NA,NA,NA,NA
"3784",3784,3784,3784,"N687738","otu802",14,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Aesculus","Unclassified",NA,FALSE,FALSE,FALSE
"3785",3785,3785,3785,"N687738","otu615",2,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3786",3786,3786,3786,"N687738","otu801",7,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Aesculus","Unclassified",NA,FALSE,FALSE,FALSE
"3787",3787,3787,3787,"N687738","otu613",6,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3788",3788,3788,3788,"N687738","otu924",4,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Aesculus","Unclassified",NA,FALSE,FALSE,FALSE
"3789",3789,3789,3789,"N687738","otu12",34478,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Lamiales","Unclassified","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3790",3790,3790,3790,"N687738","otu529",2,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Aesculus","Unclassified",NA,FALSE,FALSE,FALSE
"3791",3791,3791,3791,"N687738","otu405",2,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3792",3792,3792,3792,"N687738","otu911",11,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3793",3793,3793,3793,"N687738","otu27",3934,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Poales","Juncaceae","Juncus","Unclassified",NA,FALSE,FALSE,FALSE
"3794",3794,3794,3794,"N687738","otu476",2,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3795",3795,3795,3795,"N687738","otu573",20,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified",NA,FALSE,FALSE,FALSE
"3796",3796,3796,3796,"N687738","otu54",19613,"Tiefenbach","m",4,2025,"black","-3",6,"no",90,42,4,1,1,"0",2300,80,2102,125,97,23.5,4,1,0,1,45,9,11,2,"2025-02-11 09:45","2025-02-11 08:05:00","2025-02-11","m","unclassified",NA,"Streptophyta","Magnoliopsida","Ericales","Ericaceae","Arbutus","Unclassified",NA,FALSE,FALSE,FALSE
